Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
22,female,1,rent,little,,1258,12,furniture/equipment,104.83333333333333,629.0,"Age 22, female, rents housing, little savings, no checking account, credit amount 1258, 12-month duration, monthly payment 104.83, purpose furniture/equipment, high debt-to-savings ratio.",good risk
54,male,2,own,,,717,24,car,29.875,717.0,"Age 54, male, owns housing, no savings, no checking account, credit amount 717, 24-month duration, monthly payment 29.88, purpose car, very high debt-to-savings ratio.",bad risk
35,male,0,own,,moderate,1549,9,car,172.11111111111111,1549.0,"Age 35, male, owns housing, no savings, moderate checking account, credit amount 1549, 9-month duration, monthly payment 172.11, purpose car, very high debt-to-savings ratio.",bad risk
54,male,2,free,little,,1597,24,education,66.54166666666667,798.5,"54-year-old male with little savings, high debt-to-savings ratio, seeking education loan. Monthly payment: 66.54. Duration: 24 months.",bad risk
48,female,1,rent,little,moderate,1795,18,radio/TV,99.72222222222223,897.5,"48-year-old female renting, little savings, moderate checking account, high debt-to-savings ratio, seeking radio/TV loan. Monthly payment: 99.72. Duration: 18 months.",bad risk
24,female,2,own,little,little,4272,20,furniture/equipment,213.6,2136.0,"24-year-old female homeowner, little savings, little checking account, high debt-to-savings ratio, seeking furniture/equipment loan. Monthly payment: 213.6. Duration: 20 months.",bad risk
35,male,2,own,,,976,12,radio/TV,81.33333333333333,976.0,"35-year-old male homeowner, no savings, no checking account, high debt-to-savings ratio, seeking radio/TV loan. Monthly payment: 81.33. Duration: 12 months.",bad risk
24,female,0,rent,,moderate,7472,12,car,622.6666666666666,7472.0,"24-year-old female unemployed, renter, no savings, moderate checking account, very high debt-to-savings ratio, seeking car loan. Monthly payment: 622.67. Duration: 12 months.",bad risk
24,male,2,own,little,little,9271,36,car,257.52777777777777,4635.5,"24-year-old male homeowner, little savings, little checking account, high debt-to-savings ratio, seeking car loan. Monthly payment: 257.53. Duration: 36 months.",bad risk
26,male,1,own,little,moderate,590,6,radio/TV,98.33333333333333,295.0,"26-year-old male homeowner, little savings, moderate checking account, moderate debt-to-savings ratio, seeking radio/TV loan. Monthly payment: 98.33. Duration: 6 months.",good risk
65,male,2,own,,,930,12,radio/TV,77.5,930.0,"65-year-old male homeowner, no savings, no checking account, high debt-to-savings ratio, seeking radio/TV loan. Monthly payment: 77.5. Duration: 12 months.",bad risk
55,male,3,free,little,moderate,9283,42,car,221.02380952380952,4641.5,"55-year-old male homeowner, little savings, moderate checking account, high debt-to-savings ratio, seeking car loan. Monthly payment: 221.02. Duration: 42 months.",bad risk
26,female,0,rent,little,moderate,1778,15,car,118.53333333333333,889.0,"26-year-old female unemployed, renter, little savings, moderate checking account, high debt-to-savings ratio, seeking car loan. Monthly payment: 118.53. Duration: 15 months.",bad risk
26,male,2,own,little,moderate,907,8,business,113.375,453.5,"26-year-old male homeowner, little savings, moderate checking account, moderate debt-to-savings ratio, seeking business loan. Monthly payment: 113.38. Duration: 8 months.",good risk
28,male,1,own,little,moderate,484,6,radio/TV,80.66666666666667,242.0,"28-year-old male homeowner, little savings, moderate checking account, moderate debt-to-savings ratio, seeking radio/TV loan. Monthly payment: 80.67. Duration: 6 months.",good risk
24,male,2,own,little,little,9629,36,car,267.47222222222223,4814.5,"24-year-old male homeowner, little savings, little checking account, high debt-to-savings ratio, seeking car loan. Monthly payment: 267.47. Duration: 36 months.",bad risk
54,male,2,own,little,little,3051,48,domestic appliances,63.5625,1525.5,"54-year-old male homeowner, little savings, little checking account, moderate debt-to-savings ratio, seeking domestic appliances loan. Monthly payment: 63.56. Duration: 48 months.",good risk
46,male,2,free,little,little,3931,48,car,81.89583333333333,1965.5,"46-year-old male homeowner, little savings, little checking account, high debt-to-savings ratio, seeking car loan. Monthly payment: 81.90. Duration: 48 months.",bad risk
54,female,2,rent,little,moderate,7432,36,car,206.44444444444446,3716.0,"54-year-old female renter, little savings, moderate checking account, high debt-to-savings ratio, seeking car loan. Monthly payment: 206.44. Duration: 36 months.",bad risk
62,male,2,own,quite rich,,1338,6,domestic appliances,223.0,1338.0,"62-year-old male homeowner, quite rich savings, no checking account, high debt-to-savings ratio, seeking domestic appliances loan. Monthly payment: 223.0. Duration: 6 months.",good risk
24,female,2,rent,little,,1554,6,radio/TV,259.0,777.0,"24-year-old female renter, little savings, no checking account, high debt-to-savings ratio, seeking radio/TV loan. Monthly payment: 259.0. Duration: 6 months.",bad risk
43,male,3,own,little,little,15857,36,vacation/others,440.47222222222223,7928.5,"43-year-old male homeowner, little savings, little checking account, very high debt-to-savings ratio, seeking vacation/others loan. Monthly payment: 440.47. Duration: 36 months.",bad risk
26,male,2,own,little,little,1345,18,radio/TV,74.72222222222223,672.5,"26-year-old male homeowner, little savings, little checking account, moderate debt-to-savings ratio, seeking radio/TV loan. Monthly payment: 74.72. Duration: 18 months.",good risk
27,male,2,own,little,,1101,12,car,91.75,550.5,"27-year-old male with little savings, high debt-to-savings ratio, seeking a car loan. Monthly payment: $91.75.",bad risk
24,male,2,own,little,rich,3016,12,radio/TV,251.33333333333334,1508.0,"24-year-old male with little savings, high debt-to-savings ratio, seeking a radio/TV loan. Monthly payment: $251.33.",bad risk
41,male,2,own,little,little,2712,36,furniture/equipment,75.33333333333333,1356.0,"41-year-old male with little savings, moderate debt-to-savings ratio, seeking furniture/equipment loan. Monthly payment: $75.33.",good risk
47,male,1,own,little,little,731,8,car,91.375,365.5,"47-year-old male with little savings, moderate debt-to-savings ratio, seeking a car loan. Monthly payment: $91.38.",good risk
35,male,3,own,little,,3780,18,furniture/equipment,210.0,1890.0,"35-year-old male with little savings, high debt-to-savings ratio, seeking furniture/equipment loan. Monthly payment: $210.00.",bad risk
30,male,2,own,little,little,1602,21,car,76.28571428571429,801.0,"30-year-old male with little savings, moderate debt-to-savings ratio, seeking a car loan. Monthly payment: $76.29.",good risk
33,female,2,rent,little,little,3966,18,car,220.33333333333334,1983.0,"33-year-old female renting, with little savings, high debt-to-savings ratio, seeking a car loan. Monthly payment: $220.33.",bad risk
36,male,2,own,little,,4165,18,business,231.38888888888889,2082.5,"36-year-old male with little savings, high debt-to-savings ratio, seeking a business loan. Monthly payment: $231.39.",bad risk
47,male,2,free,,little,8335,36,car,231.52777777777777,8335.0,"47-year-old male with no savings, moderate debt-to-savings ratio, seeking a car loan. Monthly payment: $231.53.",bad risk
38,male,2,free,,moderate,6681,48,business,139.1875,6681.0,"38-year-old male with no savings, high debt-to-savings ratio, seeking a business loan. Monthly payment: $139.19.",bad risk
44,male,2,own,quite rich,,2375,24,business,98.95833333333333,2375.0,"44-year-old male with rich savings, moderate debt-to-savings ratio, seeking a business loan. Monthly payment: $98.96.",good risk
23,female,2,rent,little,little,1216,18,car,67.55555555555556,608.0,"23-year-old female renting, with little savings, moderate debt-to-savings ratio, seeking a car loan. Monthly payment: $67.56.",good risk
29,male,2,rent,little,little,11816,45,business,262.5777777777778,5908.0,"29-year-old male renting, with little savings, moderate debt-to-savings ratio, seeking a business loan. Monthly payment: $262.58.",good risk
42,female,2,own,,moderate,5084,24,radio/TV,211.83333333333334,5084.0,"42-year-old female with no savings, moderate debt-to-savings ratio, seeking a radio/TV loan. Monthly payment: $211.83.",bad risk
25,female,1,own,little,rich,2327,15,radio/TV,155.13333333333333,1163.5,"25-year-old female with little savings, high checking account, moderate debt-to-savings ratio, seeking a radio/TV loan. Monthly payment: $155.13.",good risk
48,male,2,own,little,little,1082,12,car,90.16666666666667,541.0,"48-year-old male with little savings, moderate debt-to-savings ratio, seeking a car loan. Monthly payment: $90.17.",good risk
21,female,2,own,,,886,12,radio/TV,73.83333333333333,886.0,"21-year-old female with no savings, moderate debt-to-savings ratio, seeking a radio/TV loan. Monthly payment: $73.83.",bad risk
23,female,1,rent,little,,601,4,furniture/equipment,150.25,300.5,"23-year-old female renting, with little savings, high debt-to-savings ratio, seeking furniture/equipment loan. Monthly payment: $150.25.",bad risk
63,male,2,own,little,little,2957,24,car,123.20833333333333,1478.5,"63-year-old male with little savings, moderate debt-to-savings ratio, seeking a car loan. Monthly payment: $123.21.",good risk
46,male,2,own,little,,2611,24,radio/TV,108.79166666666667,1305.5,"46-year-old male with little savings, moderate debt-to-savings ratio, seeking a radio/TV loan. Monthly payment: $108.79.",good risk
29,male,2,own,little,little,5179,36,furniture/equipment,143.86111111111111,2589.5,"29-year-old male with moderate savings, owns housing, little checking account, high debt-to-savings ratio, large credit amount for furniture/equipment.",bad risk
28,male,1,own,little,,2993,21,car,142.52380952380952,1496.5,"28-year-old male with little savings, owns housing, no checking account, moderate debt-to-savings ratio, medium credit amount for car.",good risk
23,female,2,own,little,,1943,18,repairs,107.94444444444444,971.5,"23-year-old female with little savings, owns housing, no checking account, low debt-to-savings ratio, small credit amount for repairs.",good risk
50,male,2,own,little,,1559,24,business,64.95833333333333,779.5,"50-year-old male with little savings, owns housing, no checking account, moderate debt-to-savings ratio, small credit amount for business.",good risk
47,male,2,own,little,,3422,18,furniture/equipment,190.11111111111111,1711.0,"47-year-old male with little savings, owns housing, no checking account, high debt-to-savings ratio, medium credit amount for furniture/equipment.",bad risk
35,male,2,own,,moderate,3976,21,furniture/equipment,189.33333333333334,3976.0,"35-year-old male with no savings, owns housing, moderate checking account, very high debt-to-savings ratio, medium credit amount for furniture/equipment.",bad risk
68,male,2,rent,,,6761,18,car,375.6111111111111,6761.0,"68-year-old male with no savings, rents housing, no checking account, very high debt-to-savings ratio, large credit amount for car.",bad risk
28,male,2,own,little,,1249,24,car,52.041666666666664,624.5,"28-year-old male with little savings, owns housing, no checking account, moderate debt-to-savings ratio, small credit amount for car.",good risk
59,male,2,own,little,little,1364,9,radio/TV,151.55555555555554,682.0,"59-year-old male with little savings, owns housing, little checking account, moderate debt-to-savings ratio, small credit amount for radio/TV.",good risk
57,male,1,own,little,little,709,12,radio/TV,59.083333333333336,354.5,"57-year-old male with little savings, owns housing, little checking account, moderate debt-to-savings ratio, small credit amount for radio/TV.",good risk
33,male,2,rent,little,little,2235,20,car,111.75,1117.5,"33-year-old male with little savings, rents housing, little checking account, moderate debt-to-savings ratio, medium credit amount for car.",good risk
43,male,2,own,,,4042,24,car,168.41666666666666,4042.0,"43-year-old male with no savings, owns housing, no checking account, very high debt-to-savings ratio, medium credit amount for car.",bad risk
35,male,2,free,little,,1471,15,radio/TV,98.06666666666666,735.5,"35-year-old male with little savings, has free housing, no checking account, moderate debt-to-savings ratio, small credit amount for radio/TV.",good risk
32,male,1,free,little,little,1442,18,car,80.11111111111111,721.0,"32-year-old male with little savings, has free housing, little checking account, moderate debt-to-savings ratio, medium credit amount for car.",good risk
45,male,2,own,little,,10875,36,car,302.0833333333333,5437.5,"45-year-old male with little savings, owns housing, no checking account, high debt-to-savings ratio, large credit amount for car.",bad risk
33,male,2,own,moderate,,1474,24,car,61.416666666666664,491.3333333333333,"33-year-old male with moderate savings, owns housing, no checking account, moderate debt-to-savings ratio, small credit amount for car.",good risk
40,female,2,own,,,894,10,education,89.4,894.0,"40-year-old female with no savings, owns housing, no checking account, very high debt-to-savings ratio, small credit amount for education.",bad risk
28,male,2,free,little,,3343,15,furniture/equipment,222.86666666666667,1671.5,"28-year-old male with little savings, has free housing, no checking account, high debt-to-savings ratio, medium credit amount for furniture/equipment.",bad risk
29,female,2,own,little,little,3959,15,car,263.93333333333334,1979.5,"29-year-old female with little savings, owns housing, little checking account, high debt-to-savings ratio, medium credit amount for car.",bad risk
26,male,2,rent,moderate,,3577,9,car,397.44444444444446,1192.3333333333333,"26-year-old male with moderate savings, rents housing, no checking account, moderate debt-to-savings ratio, medium credit amount for car.",good risk
27,male,2,own,rich,,5804,24,car,241.83333333333334,1451.0,"27-year-old male with a high debt-to-savings ratio, owns a home, rich savings, no checking account, high credit amount for a car.",bad risk
28,male,2,own,little,,2169,18,business,120.5,1084.5,"28-year-old male with a moderate debt-to-savings ratio, owns a home, little savings, no checking account, moderate credit amount for business.",good risk
35,female,2,own,little,little,2439,24,radio/TV,101.625,1219.5,"35-year-old female with a high debt-to-savings ratio, owns a home, little savings, little checking account, moderate credit amount for radio/TV.",bad risk
32,male,1,own,rich,,4526,27,furniture/equipment,167.62962962962962,1131.5,"32-year-old male with a moderate debt-to-savings ratio, owns a home, rich savings, no checking account, moderate credit amount for furniture/equipment.",good risk
25,male,1,rent,little,,2210,10,furniture/equipment,221.0,1105.0,"25-year-old male with a high debt-to-savings ratio, rents, little savings, no checking account, moderate credit amount for furniture/equipment.",bad risk
20,female,2,rent,quite rich,,2221,15,furniture/equipment,148.06666666666666,2221.0,"20-year-old female with an extremely high debt-to-savings ratio, rents, quite rich savings, no checking account, moderate credit amount for furniture/equipment.",bad risk
27,female,2,own,little,little,2389,18,radio/TV,132.72222222222223,1194.5,"27-year-old female with a high debt-to-savings ratio, owns a home, little savings, little checking account, moderate credit amount for radio/TV.",bad risk
42,male,2,own,little,,3331,12,furniture/equipment,277.5833333333333,1665.5,"42-year-old male with a high debt-to-savings ratio, owns a home, little savings, no checking account, moderate credit amount for furniture/equipment.",bad risk
37,male,2,own,,,7409,36,business,205.80555555555554,7409.0,"37-year-old male with an extremely high debt-to-savings ratio, owns a home, no savings, no checking account, high credit amount for business.",bad risk
24,female,2,rent,little,little,652,12,furniture/equipment,54.333333333333336,326.0,"24-year-old female with a moderate debt-to-savings ratio, rents, little savings, little checking account, low credit amount for furniture/equipment.",good risk
40,female,2,own,quite rich,,7678,36,furniture/equipment,213.27777777777777,7678.0,"40-year-old female with an extremely high debt-to-savings ratio, owns a home, quite rich savings, no checking account, high credit amount for furniture/equipment.",bad risk
46,male,2,own,little,rich,1343,6,car,223.83333333333334,671.5,"46-year-old male with a high debt-to-savings ratio, owns a home, little savings, rich checking account, low credit amount for a car.",good risk
26,male,2,own,moderate,little,1382,24,business,57.583333333333336,460.6666666666667,"26-year-old male with a moderate debt-to-savings ratio, owns a home, moderate savings, little checking account, low credit amount for business.",good risk
24,female,2,own,,,874,15,domestic appliances,58.266666666666666,874.0,"24-year-old female with an extremely high debt-to-savings ratio, owns a home, no savings, no checking account, low credit amount for domestic appliances.",bad risk
29,male,1,own,little,little,3590,12,furniture/equipment,299.1666666666667,1795.0,"29-year-old male with a high debt-to-savings ratio, owns a home, little savings, little checking account, moderate credit amount for furniture/equipment.",bad risk
40,female,2,own,rich,moderate,1322,11,car,120.18181818181819,330.5,"40-year-old female with a moderate debt-to-savings ratio, owns a home, rich savings, moderate checking account, low credit amount for a car.",good risk
36,male,3,free,little,little,1940,18,radio/TV,107.77777777777777,970.0,"36-year-old male with a high debt-to-savings ratio, lives for free, little savings, little checking account, moderate credit amount for radio/TV.",bad risk
28,male,2,own,little,,3595,36,radio/TV,99.86111111111111,1797.5,"28-year-old male with a high debt-to-savings ratio, owns a home, little savings, no checking account, moderate credit amount for radio/TV.",bad risk
27,male,3,free,little,little,1422,9,car,158.0,711.0,"27-year-old male with a high debt-to-savings ratio, lives for free, little savings, little checking account, low credit amount for a car.",bad risk
36,male,2,own,,,6742,30,radio/TV,224.73333333333332,6742.0,"36-year-old male with an extremely high debt-to-savings ratio, owns a home, no savings, no checking account, high credit amount for radio/TV.",bad risk
38,male,3,own,little,,7814,24,car,325.5833333333333,3907.0,"Client 1 is a 38-year-old male with a high debt-to-savings ratio, owns housing, and has a moderate credit amount for a car. Monthly payments are manageable.",bad risk
48,male,2,free,,,9277,24,car,386.5416666666667,9277.0,"Client 2 is a 48-year-old male with no savings, owns housing, and has a high debt-to-savings ratio for a car. Monthly payments are manageable.",bad risk
36,male,2,own,,moderate,2181,30,car,72.7,2181.0,"Client 3 is a 36-year-old male with moderate checking accounts, owns housing, and has a low credit amount for a car. Monthly payments are low.",good risk
65,female,0,own,little,,1098,18,radio/TV,61.0,549.0,"Client 4 is a 65-year-old female with little savings, owns housing, and has a low credit amount for radio/TV. Monthly payments are low.",good risk
43,male,2,own,little,moderate,4057,24,furniture/equipment,169.04166666666666,2028.5,"Client 5 is a 43-year-old male with little savings, owns housing, and has a moderate credit amount for furniture/equipment. Monthly payments are low.",good risk
53,female,2,own,little,little,795,12,education,66.25,397.5,"Client 6 is a 53-year-old female with little savings, owns housing, and has a low credit amount for education. Monthly payments are low.",good risk
34,male,2,own,,moderate,2825,24,business,117.70833333333333,2825.0,"Client 7 is a 34-year-old male with moderate checking accounts, owns housing, and has a moderate credit amount for business. Monthly payments are low.",good risk
23,male,2,own,little,moderate,15672,48,business,326.5,7836.0,"Client 8 is a 23-year-old male with little savings, owns housing, and has a high credit amount for business. Monthly payments are moderate.",bad risk
34,male,3,own,little,,6614,36,car,183.72222222222223,3307.0,"Client 9 is a 34-year-old male with little savings, owns housing, and has a moderate credit amount for a car. Monthly payments are low.",good risk
40,male,2,rent,,,7824,28,car,279.42857142857144,7824.0,"Client 10 is a 40-year-old male renting housing, with no savings, and a moderate credit amount for a car. Monthly payments are moderate.",bad risk
43,male,3,own,little,little,2442,27,business,90.44444444444444,1221.0,"Client 11 is a 43-year-old male with little savings, owns housing, and has a moderate credit amount for business. Monthly payments are low.",good risk
46,male,2,own,little,,1829,15,radio/TV,121.93333333333334,914.5,"Client 12 is a 46-year-old male with little savings, owns housing, and has a low credit amount for radio/TV. Monthly payments are moderate.",good risk
38,male,1,own,little,little,2171,12,car,180.91666666666666,1085.5,"Client 13 is a 38-year-old male with little savings, owns housing, and has a moderate credit amount for a car. Monthly payments are moderate.",good risk
34,male,2,own,little,moderate,5800,36,car,161.11111111111111,2900.0,"Client 14 is a 34-year-old male with little savings, owns housing, and has a moderate credit amount for a car. Monthly payments are low.",good risk
29,male,2,own,,,1169,18,radio/TV,64.94444444444444,1169.0,"Client 15 is a 29-year-old male with no savings, owns housing, and has a low credit amount for radio/TV. Monthly payments are low.",good risk
31,male,3,own,,,8947,36,car,248.52777777777777,8947.0,"Client 16 is a 31-year-old male with no savings, owns housing, and has a high credit amount for a car. Monthly payments are moderate.",bad risk
28,female,3,rent,little,little,2606,21,radio/TV,124.0952380952381,1303.0,"Client 17 is a 28-year-old female with little savings, renting housing, and has a moderate credit amount for radio/TV. Monthly payments are moderate.",good risk
35,female,2,own,rich,,1592,12,furniture/equipment,132.66666666666666,398.0,"Client 18 is a 35-year-old female with rich savings, owns housing, and has a low credit amount for furniture/equipment. Monthly payments are low.",good risk
33,female,1,rent,,,2186,15,furniture/equipment,145.73333333333332,2186.0,"Client 19 is a 33-year-old female renting housing, with no savings, and a moderate credit amount for furniture/equipment. Monthly payments are moderate.",bad risk
42,male,2,own,little,little,4153,18,furniture/equipment,230.72222222222223,2076.5,"Client 20 is a 42-year-old male with little savings, owns housing, and has a moderate credit amount for furniture/equipment. Monthly payments are moderate.",good risk
43,male,2,rent,little,little,2625,16,car,164.0625,1312.5,"43-year-old male with a job type 2, renting, little savings, little checking account, credit amount 2625, 16-month duration, car purpose, monthly payment 164.0625, high debt to savings ratio 1312.5.",bad risk
44,male,2,own,,,3485,20,car,174.25,3485.0,"44-year-old male with a job type 2, owns housing, no savings, no checking account, credit amount 3485, 20-month duration, car purpose, monthly payment 174.25, very high debt to savings ratio 3485.0.",bad risk
42,male,2,free,,,10477,36,car,291.02777777777777,10477.0,"42-year-old male with a job type 2, free housing, no savings, no checking account, credit amount 10477, 36-month duration, car purpose, monthly payment 291.02777777777777, very high debt to savings ratio 10477.0.",bad risk
40,male,2,rent,,,1386,15,radio/TV,92.4,1386.0,"40-year-old male with a job type 2, renting, no savings, no checking account, credit amount 1386, 15-month duration, radio/TV purpose, monthly payment 92.4, high debt to savings ratio 1386.0.",bad risk
36,male,3,own,little,,1278,24,radio/TV,53.25,639.0,"36-year-old male with a job type 3, owns housing, little savings, no checking account, credit amount 1278, 24-month duration, radio/TV purpose, monthly payment 53.25, moderate debt to savings ratio 639.0.",good risk
20,male,3,rent,little,little,1107,12,radio/TV,92.25,553.5,"20-year-old male with a job type 3, renting, little savings, little checking account, credit amount 1107, 12-month duration, radio/TV purpose, monthly payment 92.25, high debt to savings ratio 553.5.",bad risk
24,male,1,own,,little,3763,21,car,179.1904761904762,3763.0,"24-year-old male with a job type 1, owns housing, no savings, little checking account, credit amount 3763, 21-month duration, car purpose, monthly payment 179.1904761904762, very high debt to savings ratio 3763.0.",bad risk
27,male,2,own,,moderate,3711,36,education,103.08333333333333,3711.0,"27-year-old male with a job type 2, owns housing, no savings, moderate checking account, credit amount 3711, 36-month duration, education purpose, monthly payment 103.08333333333333, very high debt to savings ratio 3711.0.",bad risk
46,female,1,own,little,,3594,15,car,239.6,1797.0,"46-year-old female with a job type 1, owns housing, little savings, no checking account, credit amount 3594, 15-month duration, car purpose, monthly payment 239.6, high debt to savings ratio 1797.0.",good risk
33,female,1,own,,moderate,3195,9,car,355.0,3195.0,"33-year-old female with a job type 1, owns housing, no savings, moderate checking account, credit amount 3195, 9-month duration, car purpose, monthly payment 355.0, very high debt to savings ratio 3195.0.",bad risk
34,female,2,own,little,,4454,36,radio/TV,123.72222222222223,2227.0,"34-year-old female with a job type 2, owns housing, little savings, no checking account, credit amount 4454, 36-month duration, radio/TV purpose, monthly payment 123.72222222222223, high debt to savings ratio 2227.0.",good risk
25,female,1,own,little,moderate,4736,24,furniture/equipment,197.33333333333334,2368.0,"25-year-old female with a job type 1, owns housing, little savings, moderate checking account, credit amount 4736, 24-month duration, furniture/equipment purpose, monthly payment 197.33333333333334, high debt to savings ratio 2368.0.",good risk
25,female,2,own,,moderate,2991,30,radio/TV,99.7,2991.0,"25-year-old female with a job type 2, owns housing, no savings, moderate checking account, credit amount 2991, 30-month duration, radio/TV purpose, monthly payment 99.7, very high debt to savings ratio 2991.0.",bad risk
28,male,2,own,rich,,2142,11,business,194.72727272727272,535.5,"28-year-old male with a job type 2, owns housing, rich savings, no checking account, credit amount 2142, 11-month duration, business purpose, monthly payment 194.72727272727272, moderate debt to savings ratio 535.5.",good risk
31,male,2,rent,little,little,3161,24,business,131.70833333333334,1580.5,"31-year-old male with a job type 2, renting, little savings, little checking account, credit amount 3161, 24-month duration, business purpose, monthly payment 131.70833333333334, high debt to savings ratio 1580.5.",bad risk
32,female,3,own,little,moderate,18424,48,vacation/others,383.8333333333333,9212.0,"32-year-old female with a job type 3, owns housing, little savings, moderate checking account, credit amount 18424, 48-month duration, vacation/others purpose, monthly payment 383.8333333333333, very high debt to savings ratio 9212.0.",bad risk
32,male,2,own,moderate,,2848,10,car,284.8,949.3333333333334,"32-year-old male with a job type 2, owns housing, moderate savings, no checking account, credit amount 2848, 10-month duration, car purpose, monthly payment 284.8, high debt to savings ratio 949.3333333333334.",good risk
68,male,3,own,little,little,14896,6,car,2482.6666666666665,7448.0,"68-year-old male with a job type 3, owns housing, little savings, little checking account, credit amount 14896, 6-month duration, car purpose, monthly payment 2482.6666666666665, very high debt to savings ratio 7448.0.",bad risk
33,male,2,own,moderate,little,2359,24,furniture/equipment,98.29166666666667,786.3333333333334,"33-year-old male with a job type 2, owns housing, moderate savings, little checking account, credit amount 2359, 24-month duration, furniture/equipment purpose, monthly payment 98.29166666666667, moderate debt to savings ratio 786.3333333333334.",good risk
39,male,3,rent,little,little,3345,24,furniture/equipment,139.375,1672.5,"39-year-old male with a job type 3, renting, little savings, little checking account, credit amount 3345, 24-month duration, furniture/equipment purpose, monthly payment 139.375, high debt to savings ratio 1672.5.",bad risk
28,female,2,own,little,,1817,18,furniture/equipment,100.94444444444444,908.5,"28-year-old female with little savings, owns housing, no checking account, high debt-to-savings ratio, applying for furniture/equipment.",bad risk
37,male,3,own,quite rich,,12749,48,radio/TV,265.6041666666667,12749.0,"37-year-old male with rich savings, owns housing, no checking account, high debt-to-savings ratio, applying for radio/TV.",good risk
22,female,2,rent,little,little,1366,9,radio/TV,151.77777777777777,683.0,"22-year-old female renting, little savings, little checking account, high debt-to-savings ratio, applying for radio/TV.",bad risk
30,male,2,rent,little,moderate,2002,12,car,166.83333333333334,1001.0,"30-year-old male renting, little savings, moderate checking account, high debt-to-savings ratio, applying for car.",bad risk
55,male,2,own,little,little,6872,24,furniture/equipment,286.3333333333333,3436.0,"55-year-old male owning housing, little savings, little checking account, moderate debt-to-savings ratio, applying for furniture/equipment.",good risk
46,male,2,own,little,little,697,12,car,58.083333333333336,348.5,"46-year-old male owning housing, little savings, little checking account, moderate debt-to-savings ratio, applying for car.",good risk
21,female,2,rent,little,little,1049,18,furniture/equipment,58.27777777777778,524.5,"21-year-old female renting, little savings, little checking account, moderate debt-to-savings ratio, applying for furniture/equipment.",bad risk
39,male,2,free,little,little,10297,48,car,214.52083333333334,5148.5,"39-year-old male with no housing, little savings, little checking account, high debt-to-savings ratio, applying for car.",bad risk
58,male,2,own,,,1867,30,radio/TV,62.233333333333334,1867.0,"58-year-old male owning housing, no savings, no checking account, high debt-to-savings ratio, applying for radio/TV.",bad risk
43,male,1,own,little,little,1344,12,car,112.0,672.0,"43-year-old male owning housing, little savings, little checking account, moderate debt-to-savings ratio, applying for car.",good risk
24,male,1,own,little,little,1747,24,furniture/equipment,72.79166666666667,873.5,"24-year-old male owning housing, little savings, little checking account, moderate debt-to-savings ratio, applying for furniture/equipment.",good risk
22,female,2,own,little,moderate,1670,9,radio/TV,185.55555555555554,835.0,"22-year-old female owning housing, little savings, moderate checking account, moderate debt-to-savings ratio, applying for radio/TV.",bad risk
30,male,2,own,little,,1224,9,car,136.0,612.0,"30-year-old male owning housing, little savings, no checking account, moderate debt-to-savings ratio, applying for car.",good risk
42,male,2,own,quite rich,,522,12,radio/TV,43.5,522.0,"42-year-old male owning housing, rich savings, no checking account, moderate debt-to-savings ratio, applying for radio/TV.",good risk
23,female,2,own,little,little,1498,12,radio/TV,124.83333333333333,749.0,"23-year-old female owning housing, little savings, little checking account, moderate debt-to-savings ratio, applying for radio/TV.",good risk
30,male,3,own,moderate,moderate,1919,30,radio/TV,63.96666666666667,639.6666666666666,"30-year-old male with moderate savings and checking account, owns housing, moderate debt-to-savings ratio, applying for radio/TV.",good risk
28,female,1,own,little,rich,745,9,radio/TV,82.77777777777777,372.5,"28-year-old female owning housing, little savings, rich checking account, moderate debt-to-savings ratio, applying for radio/TV.",good risk
30,male,3,rent,little,moderate,2063,6,radio/TV,343.8333333333333,1031.5,"30-year-old male renting, little savings, moderate checking account, high debt-to-savings ratio, applying for radio/TV.",bad risk
42,male,2,free,little,moderate,6288,60,education,104.8,3144.0,"42-year-old male with no housing, little savings, moderate checking account, high debt-to-savings ratio, applying for education.",bad risk
46,male,3,own,,,6842,24,car,285.0833333333333,6842.0,"46-year-old male owning housing, no savings, no checking account, high debt-to-savings ratio, applying for car.",bad risk
45,male,3,own,,,3527,12,car,293.9166666666667,3527.0,"Age 45, male, job type 3, owns housing, no savings, credit amount 3527, 12-month duration, car purpose, high debt-to-savings ratio.",bad risk
31,male,1,own,little,,1546,10,car,154.6,773.0,"Age 31, male, job type 1, owns housing, little savings, no checking account, credit amount 1546, 10-month duration, car purpose, moderate debt-to-savings ratio.",good risk
31,male,2,own,,,929,24,furniture/equipment,38.708333333333336,929.0,"Age 31, male, job type 2, owns housing, no savings, no checking account, credit amount 929, 24-month duration, furniture/equipment purpose, high debt-to-savings ratio.",good risk
42,male,1,own,little,,1455,4,car,363.75,727.5,"Age 42, male, job type 1, owns housing, little savings, no checking account, credit amount 1455, 4-month duration, car purpose, high debt-to-savings ratio.",bad risk
46,female,2,rent,little,little,1845,15,furniture/equipment,123.0,922.5,"Age 46, female, job type 2, rents housing, little savings, little checking account, credit amount 1845, 15-month duration, furniture/equipment purpose, high debt-to-savings ratio.",bad risk
30,female,2,own,quite rich,moderate,8358,48,car,174.125,8358.0,"Age 30, female, job type 2, owns housing, quite rich savings, moderate checking account, credit amount 8358, 48-month duration, car purpose, high debt-to-savings ratio.",bad risk
