Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
25,female,2,own,little,little,3509,18,radio/TV,194.94444444444446,1754.5,"Young homeowner with a skilled job. Moderate credit for radio/TV, but limited savings/checking and an elevated debt-to-savings ratio raise liquidity concerns.",good risk
38,male,3,own,rich,no info,5711,36,car,158.63888888888889,1427.75,"Stable homeowner with highly skilled job and rich savings. High credit for car, but excellent liquidity and manageable debt-to-savings ratio for the amount.",good risk
67,female,2,own,little,moderate,3872,18,repairs,215.11111111111111,1936.0,"Elderly homeowner with skilled job. Moderate checking helps, but little savings and elevated debt-to-savings ratio for repairs suggest financial vulnerability.",bad risk
25,male,2,own,little,moderate,4933,39,radio/TV,126.48717948717949,2466.5,"Young homeowner with skilled job. High credit for radio/TV, very long duration, and high debt-to-savings ratio despite moderate checking. Liquidity is a concern.",bad risk
60,male,2,own,rich,no info,1940,24,car,80.83333333333333,485.0,Mature homeowner with skilled job and rich savings. Low credit for car and very low debt-to-savings ratio indicate excellent financial standing.,good risk
31,male,1,own,little,moderate,1410,12,education,117.5,705.0,"Young homeowner with moderate checking. Lower skilled job is a concern, but low credit for education and very low debt-to-savings ratio indicate good repayment capacity.",good risk
23,female,1,own,moderate,moderate,836,12,car,69.66666666666667,278.6666666666667,"Very young homeowner with moderate savings/checking. Lower skilled job, but extremely low credit for car and very low debt-to-savings ratio are strong positives.",good risk
60,male,3,own,no info,moderate,6468,20,car,323.4,6468.0,"Stable job and housing, moderate checking. However, very high credit for car and extremely high debt-to-savings ratio given no savings info. High monthly payment.",bad risk
35,male,1,own,rich,moderate,1941,18,business,107.83333333333333,485.25,"Homeowner with excellent savings and moderate checking. Job type is slight concern, but low credit for business and very low debt-to-savings ratio indicate strong capacity.",good risk
40,male,2,own,quite rich,no info,2675,22,radio/TV,121.5909090909091,2675.0,Mid-age homeowner with skilled job and substantial savings. Moderate credit for radio/TV is well-supported by significant liquidity and stable profile.,good risk
38,male,2,own,no info,no info,2751,48,car,57.3125,2751.0,"Homeowner with skilled job. Very long car loan, no savings or checking info, and a very high debt-to-savings ratio indicate significant liquidity and repayment risk.",bad risk
50,male,2,free,little,moderate,6224,48,education,129.66666666666666,3112.0,"Mature individual with skilled job and free housing. High credit for education, very long duration, little savings and very high debt-to-savings ratio are major concerns.",bad risk
27,male,2,own,little,little,5998,40,education,149.95,2999.0,"Young homeowner with skilled job. High credit for education, very long duration, and very high debt-to-savings ratio with limited liquidity. Significant repayment risk.",bad risk
39,female,2,own,little,moderate,1188,21,business,56.57142857142857,594.0,"Mid-age homeowner with skilled job. Low credit for business and very low debt-to-savings ratio, despite limited savings, indicate strong repayment capacity.",good risk
41,male,3,own,no info,no info,6313,24,car,263.0416666666667,6313.0,Homeowner with highly skilled job. No liquidity information and an extremely high debt-to-savings ratio for a large car loan present significant repayment risk.,bad risk
27,male,2,own,no info,no info,1221,6,furniture/equipment,203.5,1221.0,"Young homeowner with skilled job. Short-term, moderate credit for furniture, but lack of savings/checking info and elevated debt-to-savings ratio are concerns.",bad risk
51,male,2,free,little,rich,2892,24,furniture/equipment,120.5,1446.0,Mature individual with skilled job and free housing. Rich checking account significantly mitigates risk for a moderate furniture loan and reasonable D/S ratio.,good risk
32,male,2,rent,quite rich,no info,3062,24,furniture/equipment,127.58333333333333,3062.0,Skilled individual with quite rich savings. Renting is minor negative. Moderate furniture loan and high D/S are offset by significant liquidity.,good risk
22,female,2,rent,moderate,no info,2301,9,furniture/equipment,255.66666666666666,767.0,"Very young renter with skilled job and moderate savings. High monthly payment for furniture, but low debt-to-savings ratio provides some financial comfort.",good risk
51,male,2,free,no info,little,7511,18,car,417.27777777777777,7511.0,"Mature individual with skilled job and free housing. Very high credit for car, very high monthly payments, and extremely high debt-to-savings ratio are major red flags.",bad risk
22,female,1,rent,little,no info,1258,12,furniture/equipment,104.83333333333333,629.0,Very young renter with lower skilled job and limited liquidity. Low credit for furniture and very low debt-to-savings ratio help to mitigate the risk.,good risk
54,male,2,own,no info,no info,717,24,car,29.875,717.0,"Mature homeowner with skilled job. While liquidity info is missing, the very low credit for car and low debt-to-savings ratio are strong positives.",good risk
35,male,0,own,no info,moderate,1549,9,car,172.11111111111111,1549.0,"Homeowner, but unemployed/retired is a major concern. Moderate checking and low credit for car. High monthly payment and elevated debt-to-savings ratio.",bad risk
54,male,2,free,little,no info,1597,24,education,66.54166666666667,798.5,"Mature individual with skilled job and free housing. Low credit for education and low debt-to-savings ratio, despite limited liquidity info, suggest good capacity.",good risk
48,female,1,rent,little,moderate,1795,18,radio/TV,99.72222222222223,897.5,Mid-age renter with lower skilled job. Limited savings but moderate checking. Low credit for radio/TV and a low debt-to-savings ratio offer repayment assurance.,good risk
24,female,2,own,little,little,4272,20,furniture/equipment,213.6,2136.0,Young homeowner with skilled job. Moderate furniture loan. Limited liquidity and a high debt-to-savings ratio present notable repayment risk.,bad risk
35,male,2,own,no info,no info,976,12,radio/TV,81.33333333333333,976.0,"Stable homeowner with skilled job. While liquidity info is missing, the very low credit for radio/TV and low debt-to-savings ratio are strong positives.",good risk
24,female,0,rent,no info,moderate,7472,12,car,622.6666666666666,7472.0,"Very young, unemployed/retired renter. Extremely high credit for car, very high monthly payments, no savings info, and extremely high debt-to-savings ratio.",bad risk
24,male,2,own,little,little,9271,36,car,257.52777777777777,4635.5,"Young homeowner with skilled job. Very high credit for car over long duration, coupled with limited liquidity and an extremely high debt-to-savings ratio.",bad risk
26,male,1,own,little,moderate,590,6,radio/TV,98.33333333333333,295.0,"Young homeowner with lower skilled job. Extremely low credit for radio/TV, very short duration, and extremely low debt-to-savings ratio are strong mitigating factors.",good risk
65,male,2,own,no info,no info,930,12,radio/TV,77.5,930.0,"Mature homeowner with skilled job. Liquidity info is missing, but the very low credit for radio/TV and low debt-to-savings ratio are strong positives.",good risk
55,male,3,free,little,moderate,9283,42,car,221.02380952380952,4641.5,"Mature, highly skilled individual with free housing. Very high credit for car over very long duration, little savings and extremely high debt-to-savings ratio.",bad risk
26,female,0,rent,little,moderate,1778,15,car,118.53333333333333,889.0,"Young, unemployed/retired renter with limited savings. Despite moderate checking and low credit for car, job status and renting elevate the overall risk significantly.",bad risk
26,male,2,own,little,moderate,907,8,business,113.375,453.5,"Young homeowner with skilled job. Very low credit for business over a very short duration, coupled with a very low debt-to-savings ratio, indicates low risk.",good risk
28,male,1,own,little,moderate,484,6,radio/TV,80.66666666666667,242.0,"Young homeowner with lower skilled job. Extremely low credit for radio/TV, very short duration, and extremely low debt-to-savings ratio ensure very low risk.",good risk
24,male,2,own,little,little,9629,36,car,267.47222222222223,4814.5,"Young homeowner with skilled job. Very high credit for car over long duration, combined with limited liquidity and an extremely high debt-to-savings ratio.",bad risk
54,male,2,own,little,little,3051,48,domestic appliances,63.5625,1525.5,Mature homeowner with skilled job. Very long domestic appliance loan. Limited liquidity and an elevated debt-to-savings ratio present some repayment concerns.,bad risk
46,male,2,free,little,little,3931,48,car,81.89583333333333,1965.5,"Mid-age individual with skilled job and free housing. Very long car loan, little liquidity, and elevated debt-to-savings ratio are concerns. Monthly payment is low.",bad risk
54,female,2,rent,little,moderate,7432,36,car,206.44444444444446,3716.0,"Mature renter with skilled job. Very high credit for car, long duration, little savings, and an extremely high debt-to-savings ratio. Significant repayment risk.",bad risk
62,male,2,own,quite rich,no info,1338,6,domestic appliances,223.0,1338.0,Mature homeowner with skilled job and quite rich savings. Low credit for domestic appliances over very short duration is well-supported by significant liquidity.,good risk
24,female,2,rent,little,no info,1554,6,radio/TV,259.0,777.0,"Young renter with skilled job. Very short-term, low credit for radio/TV means high monthly payment. Limited liquidity is a concern despite low debt-to-savings ratio.",bad risk
43,male,3,own,little,little,15857,36,vacation/others,440.47222222222223,7928.5,"Homeowner with highly skilled job. Extremely high credit for vacation, long duration, minimal liquidity, and extremely high debt-to-savings ratio.",bad risk
26,male,2,own,little,little,1345,18,radio/TV,74.72222222222223,672.5,"Young homeowner with skilled job. Low credit for radio/TV, low monthly payment, and low debt-to-savings ratio offset limited liquidity.",good risk
27,male,2,own,little,no info,1101,12,car,91.75,550.5,"Young homeowner with skilled job. Low credit for car over short duration, and very low debt-to-savings ratio. Limited liquidity is a minor concern.",good risk
24,male,2,own,little,rich,3016,12,radio/TV,251.33333333333334,1508.0,Young homeowner with skilled job and rich checking. Moderate credit for radio/TV and an elevated D/S are mitigated by significant liquidity and short duration.,good risk
41,male,2,own,little,little,2712,36,furniture/equipment,75.33333333333333,1356.0,Mid-age homeowner with skilled job. Moderate loan for furniture over a long duration. Limited liquidity and an elevated debt-to-savings ratio are concerns.,bad risk
47,male,1,own,little,little,731,8,car,91.375,365.5,Homeowner with lower skilled job. Extremely low credit for car over a very short duration and very low debt-to-savings ratio provide strong repayment assurance.,good risk
35,male,3,own,little,no info,3780,18,furniture/equipment,210.0,1890.0,Homeowner with highly skilled job. Moderate furniture loan with high monthly payment. Limited liquidity and elevated debt-to-savings ratio despite strong job.,bad risk
30,male,2,own,little,little,1602,21,car,76.28571428571429,801.0,Young homeowner with skilled job. Low credit for car with moderate duration and a low debt-to-savings ratio. Limited liquidity is a minor concern.,good risk
33,female,2,rent,little,little,3966,18,car,220.33333333333334,1983.0,"Renter with skilled job. Moderate car loan with high monthly payment, limited liquidity, and an elevated debt-to-savings ratio. Renting increases risk.",bad risk
36,male,2,own,little,no info,4165,18,business,231.38888888888889,2082.5,Homeowner with skilled job. Moderate business loan with high monthly payment. Limited liquidity and a high debt-to-savings ratio pose repayment concerns.,bad risk
47,male,2,free,no info,little,8335,36,car,231.52777777777777,8335.0,"Mature individual with skilled job and free housing. Very high credit for car, long duration, limited liquidity, and extremely high debt-to-savings ratio are major risks.",bad risk
38,male,2,free,no info,moderate,6681,48,business,139.1875,6681.0,Homeowner with skilled job and free housing. High business loan over very long duration. No savings info and extremely high debt-to-savings ratio are major concerns.,bad risk
44,male,2,own,quite rich,no info,2375,24,business,98.95833333333333,2375.0,"Mature homeowner with skilled job and substantial savings. Low credit for business, manageable duration, and significant liquidity provide strong assurance.",good risk
23,female,2,rent,little,little,1216,18,car,67.55555555555556,608.0,"Very young renter with skilled job. Low credit for car, low debt-to-savings ratio, and manageable duration. Limited liquidity is a minor concern.",good risk
29,male,2,rent,little,little,11816,45,business,262.5777777777778,5908.0,"Young renter with skilled job. Extremely high business loan over very long duration, combined with limited liquidity and an extremely high debt-to-savings ratio.",bad risk
42,female,2,own,no info,moderate,5084,24,radio/TV,211.83333333333334,5084.0,"Homeowner with skilled job and moderate checking. However, high credit for radio/TV and extremely high debt-to-savings ratio given no savings info.",bad risk
25,female,1,own,little,rich,2327,15,radio/TV,155.13333333333333,1163.5,Young homeowner with lower skilled job. Rich checking account significantly mitigates moderate credit for radio/TV and an elevated debt-to-savings ratio.,good risk
48,male,2,own,little,little,1082,12,car,90.16666666666667,541.0,"Mature homeowner with skilled job. Very low credit for car, short duration, and very low debt-to-savings ratio. Limited liquidity is a minor concern.",good risk
21,female,2,own,no info,no info,886,12,radio/TV,73.83333333333333,886.0,"Very young homeowner with skilled job. Very low credit for radio/TV over a short duration, and low debt-to-savings ratio. Liquidity info is missing.",good risk
23,female,1,rent,little,no info,601,4,furniture/equipment,150.25,300.5,Very young renter with lower skilled job. Extremely low credit for furniture over a very short duration. Very low debt-to-savings ratio helps mitigate high risk factors.,good risk
63,male,2,own,little,little,2957,24,car,123.20833333333333,1478.5,"Mature homeowner with skilled job. Moderate car loan. Limited liquidity and an elevated debt-to-savings ratio are concerns, but stable profile helps.",good risk
46,male,2,own,little,no info,2611,24,radio/TV,108.79166666666667,1305.5,Mature homeowner with skilled job. Moderate radio/TV loan. Limited liquidity and an elevated debt-to-savings ratio pose some repayment concerns.,bad risk
29,male,2,own,little,little,5179,36,furniture/equipment,143.86111111111111,2589.5,Young skilled homeowner with significant debt (5179 over 36M). Limited savings/checking and a very high debt-to-savings ratio pose high risk.,bad risk
28,male,1,own,little,no info,2993,21,car,142.52380952380952,1496.5,"Young worker with own home, seeking moderate car loan. Little savings and elevated debt-to-savings ratio, coupled with less stable job type, indicate high risk.",bad risk
23,female,2,own,little,no info,1943,18,repairs,107.94444444444444,971.5,Young skilled homeowner requesting moderate credit for repairs. Limited savings and an elevated debt-to-savings ratio indicate financial strain and heightened risk.,bad risk
50,male,2,own,little,no info,1559,24,business,64.95833333333333,779.5,"Mature skilled homeowner requesting modest business loan (1559). Low savings, but manageable debt-to-savings ratio and low credit amount indicate good risk.",good risk
47,male,2,own,little,no info,3422,18,furniture/equipment,190.11111111111111,1711.0,Skilled homeowner seeking mid-range credit (3422) for furniture. Limited savings and a high debt-to-savings ratio indicate elevated financial strain and high risk.,bad risk
35,male,2,own,no info,moderate,3976,21,furniture/equipment,189.33333333333334,3976.0,"Skilled homeowner with moderate checking but no savings info, leading to an extremely high debt-to-savings ratio for a significant credit amount, posing high risk.",bad risk
68,male,2,rent,no info,no info,6761,18,car,375.6111111111111,6761.0,"Older individual renting with substantial credit demand (6761). No savings/checking info results in an extremely high debt-to-savings ratio, posing severe risk.",bad risk
28,male,2,own,little,no info,1249,24,car,52.041666666666664,624.5,"Young skilled homeowner with modest credit request (1249) for a car. Limited savings, but low overall debt-to-savings ratio indicates good risk.",good risk
59,male,2,own,little,little,1364,9,radio/TV,151.55555555555554,682.0,"Mature skilled homeowner seeking small, short-term credit (1364). Despite limited accounts, the debt is modest and manageable, indicating good risk.",good risk
57,male,1,own,little,little,709,12,radio/TV,59.083333333333336,354.5,"Mature individual with own home requesting very small credit (709). Despite limited accounts & less stable job, debt burden is exceptionally low, indicating good risk.",good risk
33,male,2,rent,little,little,2235,20,car,111.75,1117.5,"Skilled renter seeking moderate car loan. Limited financial accounts, combined with an elevated debt-to-savings ratio (1117.5), indicate high repayment risk.",bad risk
43,male,2,own,no info,no info,4042,24,car,168.41666666666666,4042.0,"Skilled homeowner requesting substantial car credit (4042). Lack of savings/checking information results in an extremely high debt-to-savings ratio, raising significant concerns.",bad risk
35,male,2,free,little,no info,1471,15,radio/TV,98.06666666666666,735.5,"Skilled individual with free housing, seeking small credit (1471). Despite limited savings, credit amount is modest, and debt-to-savings ratio is acceptable for good risk.",good risk
32,male,1,free,little,little,1442,18,car,80.11111111111111,721.0,"Young worker with free housing seeking small car loan (1442). Limited accounts and less stable job are offset by low credit & manageable debt, indicating good risk.",good risk
45,male,2,own,little,no info,10875,36,car,302.0833333333333,5437.5,Skilled homeowner requesting a very large car loan (10875). Limited savings and an exceptionally high debt-to-savings ratio (5437.5) are critical red flags.,bad risk
33,male,2,own,moderate,no info,1474,24,car,61.416666666666664,491.3333333333333,"Young skilled homeowner with moderate savings seeking low-amount car credit (1474). Strong savings result in a very favorable debt-to-savings ratio, indicating good risk.",good risk
40,female,2,own,no info,no info,894,10,education,89.4,894.0,"Skilled homeowner requesting very small, short-term education credit (894). While no financial account info, minimal debt is manageable, indicating good risk.",good risk
28,male,2,free,little,no info,3343,15,furniture/equipment,222.86666666666667,1671.5,"Young skilled individual with free housing, seeking moderate credit (3343). Limited savings and a high debt-to-savings ratio indicate elevated repayment risk.",bad risk
29,female,2,own,little,little,3959,15,car,263.93333333333334,1979.5,Young skilled homeowner requesting substantial car credit (3959). Limited financial accounts and a high debt-to-savings ratio (1979.5) are significant risk factors.,bad risk
26,male,2,rent,moderate,no info,3577,9,car,397.44444444444446,1192.3333333333333,"Young skilled renter with moderate savings requesting a high-amount (3577), short-term car loan, leading to high monthly payment and elevated debt-to-savings.",bad risk
27,male,2,own,rich,no info,5804,24,car,241.83333333333334,1451.0,"Skilled homeowner requesting significant car loan (5804). Despite 'rich' savings, the debt-to-savings ratio (1451.0) is high, indicating potential strain and risk.",bad risk
28,male,2,own,little,no info,2169,18,business,120.5,1084.5,Young skilled homeowner seeking moderate credit (2169) for business. Limited savings and an elevated debt-to-savings ratio (1084.5) indicate potential financial vulnerability.,bad risk
35,female,2,own,little,little,2439,24,radio/TV,101.625,1219.5,Skilled homeowner requesting moderate credit (2439). Limited savings/checking and a high debt-to-savings ratio (1219.5) suggest elevated risk.,bad risk
32,male,1,own,rich,no info,4526,27,furniture/equipment,167.62962962962962,1131.5,"Worker with own home requesting substantial credit (4526). Despite 'rich' savings, the high debt-to-savings ratio (1131.5) and job stability concerns indicate risk.",bad risk
25,male,1,rent,little,no info,2210,10,furniture/equipment,221.0,1105.0,"Young renter with less stable employment (Job 1), seeking moderate credit (2210). Limited savings and a high debt-to-savings ratio indicate elevated default risk.",bad risk
20,female,2,rent,quite rich,no info,2221,15,furniture/equipment,148.06666666666666,2221.0,"Very young skilled renter with 'quite rich' savings requesting moderate credit (2221). Despite savings, a very high debt-to-savings ratio (2221.0) and renting pose concerns.",bad risk
27,female,2,own,little,little,2389,18,radio/TV,132.72222222222223,1194.5,"Young skilled homeowner seeking moderate credit (2389). Limited savings/checking, combined with an elevated debt-to-savings ratio (1194.5), present significant risk.",bad risk
42,male,2,own,little,no info,3331,12,furniture/equipment,277.5833333333333,1665.5,Skilled homeowner requesting moderate credit (3331) with short duration. Limited savings and a high debt-to-savings ratio (1665.5) pose substantial repayment risk.,bad risk
37,male,2,own,no info,no info,7409,36,business,205.80555555555554,7409.0,"Skilled homeowner seeking a very large, long-term business loan (7409). Complete lack of savings/checking info leads to an extremely high debt-to-savings ratio.",bad risk
24,female,2,rent,little,little,652,12,furniture/equipment,54.333333333333336,326.0,"Young skilled renter requesting very small credit (652). Despite limited financial accounts, the low credit amount leads to a very favorable debt-to-savings ratio.",good risk
40,female,2,own,quite rich,no info,7678,36,furniture/equipment,213.27777777777777,7678.0,"Skilled homeowner requesting very large, long-term credit (7678). Despite 'quite rich' savings, an extremely high debt-to-savings ratio (7678.0) indicates significant risk.",bad risk
46,male,2,own,little,rich,1343,6,car,223.83333333333334,671.5,"Skilled homeowner requesting small, short-term car loan (1343). Rich checking account significantly offsets limited savings, resulting in a favorable risk profile.",good risk
26,male,2,own,moderate,little,1382,24,business,57.583333333333336,460.6666666666667,Young skilled homeowner with moderate savings seeking low-amount business credit (1382). Excellent debt-to-savings ratio (460.66) and existing savings indicate low risk.,good risk
24,female,2,own,no info,no info,874,15,domestic appliances,58.266666666666666,874.0,"Young skilled homeowner requesting very small credit (874). Despite missing financial account details, the minimal debt is manageable, indicating good risk.",good risk
29,male,1,own,little,little,3590,12,furniture/equipment,299.1666666666667,1795.0,"Young worker (Job 1) with own home, seeking significant, short-term credit (3590). Limited accounts and a high debt-to-savings ratio pose high risk.",bad risk
40,female,2,own,rich,moderate,1322,11,car,120.18181818181819,330.5,Skilled homeowner with rich savings and moderate checking requesting small car credit (1322). Exceptionally strong financial position indicates very low risk.,good risk
36,male,3,free,little,little,1940,18,radio/TV,107.77777777777777,970.0,"Individual with unstable Job 3, seeking moderate credit (1940). Limited financial accounts and elevated debt-to-savings ratio (970.0) combine for high risk.",bad risk
28,male,2,own,little,no info,3595,36,radio/TV,99.86111111111111,1797.5,Young skilled homeowner seeking substantial credit (3595) over 36 months. Limited savings and a high debt-to-savings ratio (1797.5) present considerable repayment risk.,bad risk
27,male,3,free,little,little,1422,9,car,158.0,711.0,"Young individual with unstable Job 3, seeking small, short-term car credit (1422). Limited accounts and job instability indicate high repayment risk.",bad risk
36,male,2,own,no info,no info,6742,30,radio/TV,224.73333333333332,6742.0,"Skilled homeowner requesting very large, long-term credit (6742). The absence of financial account information results in an extremely high debt-to-savings ratio.",bad risk
38,male,3,own,little,no info,7814,24,car,325.5833333333333,3907.0,"Individual with unstable Job 3, seeking a very large car loan (7814). Limited savings and an extremely high debt-to-savings ratio (3907.0) indicate severe risk.",bad risk
48,male,2,free,no info,no info,9277,24,car,386.5416666666667,9277.0,Skilled individual with free housing requesting exceptionally large car credit (9277). Complete absence of financial account information results in an extremely high debt ratio.,bad risk
36,male,2,own,no info,moderate,2181,30,car,72.7,2181.0,"Skilled homeowner with moderate checking but no savings information, leading to a high debt-to-savings ratio (2181.0) for a moderate, long-term car loan.",bad risk
65,female,0,own,little,no info,1098,18,radio/TV,61.0,549.0,"Elderly homeowner (age 65, Job 0) requesting very small credit (1098). Despite limited financial info, low credit amount and favorable debt ratio indicate good risk.",good risk
43,male,2,own,little,moderate,4057,24,furniture/equipment,169.04166666666666,2028.5,"Skilled homeowner seeking significant credit (4057) for furniture. Limited savings, combined with a very high debt-to-savings ratio (2028.5), indicate substantial risk.",bad risk
53,female,2,own,little,little,795,12,education,66.25,397.5,"Mature skilled homeowner requesting very small education credit (795). Despite limited financial accounts, the exceptionally low debt burden (397.5) indicates low risk.",good risk
34,male,2,own,no info,moderate,2825,24,business,117.70833333333333,2825.0,"Skilled homeowner with moderate checking but no savings information, leading to a high debt-to-savings ratio (2825.0) for a business loan.",bad risk
23,male,2,own,little,moderate,15672,48,business,326.5,7836.0,"Very young skilled homeowner requesting exceptionally large, long-term business loan (15672). Limited accounts and extremely high debt-to-savings ratio indicate severe risk.",bad risk
34,male,3,own,little,no info,6614,36,car,183.72222222222223,3307.0,"Individual with unstable Job 3, seeking very large, long-term car loan (6614). Limited savings and extremely high debt-to-savings ratio (3307.0) pose severe risk.",bad risk
40,male,2,rent,no info,no info,7824,28,car,279.42857142857144,7824.0,"Skilled renter requesting very large car loan (7824). No financial account information leads to an extremely high debt-to-savings ratio (7824.0), posing substantial risk.",bad risk
43,male,3,own,little,little,2442,27,business,90.44444444444444,1221.0,"Individual with unstable Job 3, seeking moderate business credit (2442). Limited accounts and elevated debt-to-savings ratio (1221.0) indicate high risk.",bad risk
46,male,2,own,little,no info,1829,15,radio/TV,121.93333333333334,914.5,Skilled homeowner requesting moderate credit (1829). Limited savings and an elevated debt-to-savings ratio (914.5) suggest potential financial strain and heightened risk.,bad risk
38,male,1,own,little,little,2171,12,car,180.91666666666666,1085.5,"Worker (Job 1) with own home, seeking moderate car credit (2171). Limited accounts, high debt-to-savings ratio (1085.5) and less stable job indicate elevated risk.",bad risk
34,male,2,own,little,moderate,5800,36,car,161.11111111111111,2900.0,"Skilled homeowner seeking substantial, long-term car credit (5800). Limited savings and a very high debt-to-savings ratio (2900.0) indicate significant repayment risk.",bad risk
29,male,2,own,no info,no info,1169,18,radio/TV,64.94444444444444,1169.0,"Young skilled homeowner requesting low credit (1169). Absence of financial account information results in an elevated debt-to-savings ratio (1169.0), raising concern.",bad risk
31,male,3,own,no info,no info,8947,36,car,248.52777777777777,8947.0,"Individual with unstable Job 3, seeking very large, long-term car loan (8947). No financial account information results in an extremely high debt-to-savings ratio, indicating severe risk.",bad risk
28,female,3,rent,little,little,2606,21,radio/TV,124.0952380952381,1303.0,"Young renter with unstable Job 3, seeking moderate credit (2606). Limited accounts and a high debt-to-savings ratio (1303.0) combine for significant repayment risk.",bad risk
35,female,2,own,rich,no info,1592,12,furniture/equipment,132.66666666666666,398.0,"Skilled homeowner with rich savings requesting small, short-term credit (1592). The strong financial position and very low debt burden (398.0) indicate minimal risk.",good risk
33,female,1,rent,no info,no info,2186,15,furniture/equipment,145.73333333333332,2186.0,"Renter with less stable employment (Job 1) seeking moderate credit (2186). Lack of financial account info leads to a very high debt-to-savings ratio, posing high risk.",bad risk
42,male,2,own,little,little,4153,18,furniture/equipment,230.72222222222223,2076.5,Skilled homeowner requesting substantial credit (4153). Limited savings/checking and a very high debt-to-savings ratio (2076.5) indicate significant risk.,bad risk
43,male,2,rent,little,little,2625,16,car,164.0625,1312.5,Skilled renter seeking moderate car loan (2625). Limited financial accounts and an elevated debt-to-savings ratio (1312.5) suggest heightened repayment risk.,bad risk
44,male,2,own,no info,no info,3485,20,car,174.25,3485.0,Skilled homeowner requesting moderate car credit (3485). The absence of financial account information results in a very high debt-to-savings ratio (3485.0).,bad risk
42,male,2,free,no info,no info,10477,36,car,291.02777777777777,10477.0,"Skilled individual with free housing requesting exceptionally large, long-term car credit (10477). Complete lack of financial accounts results in extremely high debt ratio.",bad risk
40,male,2,rent,no info,no info,1386,15,radio/TV,92.4,1386.0,"Skilled renter requesting small credit (1386). No financial account information leads to an elevated debt-to-savings ratio (1386.0), despite modest credit amount.",bad risk
36,male,3,own,little,no info,1278,24,radio/TV,53.25,639.0,"Individual with unstable Job 3, requesting low credit (1278). Despite low credit and manageable debt ratio, job instability presents high risk.",bad risk
20,male,3,rent,little,little,1107,12,radio/TV,92.25,553.5,"Very young renter with unstable Job 3, seeking small credit (1107). Limited financial accounts and job instability present significant repayment risk.",bad risk
24,male,1,own,no info,little,3763,21,car,179.1904761904762,3763.0,Young worker (Job 1) with own home requesting substantial car credit (3763). Lack of savings info and less stable job lead to extremely high debt-to-savings ratio.,bad risk
27,male,2,own,no info,moderate,3711,36,education,103.08333333333333,3711.0,"Young skilled homeowner with moderate checking but no savings information, leading to an extremely high debt-to-savings ratio (3711.0) for a significant education loan.",bad risk
46,female,1,own,little,no info,3594,15,car,239.6,1797.0,"Worker (Job 1) with own home requesting substantial car credit (3594). Limited savings, high debt-to-savings ratio (1797.0), and less stable job indicate significant risk.",bad risk
33,female,1,own,no info,moderate,3195,9,car,355.0,3195.0,"Worker (Job 1) with own home, moderate checking but no savings info, requesting high monthly car credit (3195). High DSR and less stable job increase risk.",bad risk
34,female,2,own,little,no info,4454,36,radio/TV,123.72222222222223,2227.0,"Skilled homeowner, but limited savings and high debt-to-savings ratio suggest elevated risk for a moderate-large credit amount.",bad risk
25,female,1,own,little,moderate,4736,24,furniture/equipment,197.33333333333334,2368.0,"Young, unskilled homeowner with limited savings. High credit amount and high debt-to-savings ratio indicate significant repayment strain.",bad risk
25,female,2,own,no info,moderate,2991,30,radio/TV,99.7,2991.0,"Young, skilled homeowner with moderate checking. Lack of savings info and high debt-to-savings ratio raise concerns for this mid-term loan.",bad risk
28,male,2,own,rich,no info,2142,11,business,194.72727272727272,535.5,"Skilled homeowner with rich savings. Low credit amount, short duration, and excellent debt-to-savings ratio indicate strong repayment capacity.",good risk
31,male,2,rent,little,little,3161,24,business,131.70833333333334,1580.5,Skilled renter with limited liquid assets. Moderate credit amount with a high debt-to-savings ratio suggests potential liquidity strain.,bad risk
32,female,3,own,little,moderate,18424,48,vacation/others,383.8333333333333,9212.0,"Highly skilled homeowner with huge credit, long duration, and extremely high debt-to-savings ratio despite moderate checking. Very high risk.",bad risk
32,male,2,own,moderate,no info,2848,10,car,284.8,949.3333333333334,"Skilled homeowner with moderate savings. Modest credit amount over a short duration, coupled with a healthy debt-to-savings ratio.",good risk
68,male,3,own,little,little,14896,6,car,2482.6666666666665,7448.0,"Older, highly skilled homeowner with very limited liquidity. Extremely high credit amount and monthly payments over a very short term lead to unsustainable DSR.",bad risk
33,male,2,own,moderate,little,2359,24,furniture/equipment,98.29166666666667,786.3333333333334,Skilled homeowner with moderate savings. Modest credit amount and healthy debt-to-savings ratio indicate good financial standing.,good risk
39,male,3,rent,little,little,3345,24,furniture/equipment,139.375,1672.5,Highly skilled renter with very limited liquid assets. Moderate credit amount and a high debt-to-savings ratio suggest potential financial strain.,bad risk
28,female,2,own,little,no info,1817,18,furniture/equipment,100.94444444444444,908.5,Skilled homeowner with limited savings. Low credit amount and a manageable debt-to-savings ratio suggest acceptable risk despite low liquidity.,good risk
37,male,3,own,quite rich,no info,12749,48,radio/TV,265.6041666666667,12749.0,"Highly skilled homeowner with quite rich savings. Despite a large credit amount and duration, substantial savings capacity mitigates risk.",good risk
22,female,2,rent,little,little,1366,9,radio/TV,151.77777777777777,683.0,"Young, skilled renter with limited liquid assets. Low credit amount and short duration, combined with a low debt-to-savings ratio, reduce overall risk.",good risk
30,male,2,rent,little,moderate,2002,12,car,166.83333333333334,1001.0,"Skilled renter with some checking liquidity. Low credit amount and short duration, with a manageable debt-to-savings ratio.",good risk
